invited,event_hour,event_dow,yes_count,event_train_count,age,is_male,is_en_US,timezone,invite_hour,interested,user,event
0,13,4,0.0,34,22.0,1,0,420.0,10,0,2207460362,2401458775
0,20,6,0.0,1,22.0,1,0,420.0,10,0,2207460362,2222244811
0,13,5,0.0,43,22.0,1,0,420.0,10,1,2207460362,907302600
0,2,5,0.0,1,33.0,0,1,-300.0,1,1,2209002289,2625684328
0,23,1,0.0,1,33.0,0,1,-300.0,1,0,2209002289,1188805929
0,4,5,0.0,1,33.0,0,1,-300.0,1,1,2209002289,3315662669
0,3,5,0.0,1,33.0,0,1,-300.0,1,1,2209002289,1678019857
0,3,4,0.0,1,33.0,0,1,-300.0,1,1,2209002289,389805714
0,6,4,0.0,1,33.0,0,1,-300.0,1,0,2209002289,1833196462
0,0,6,0.0,1,33.0,0,1,-300.0,1,0,2209002289,41330505
0,6,5,121.0,1,33.0,0,1,-300.0,1,0,2209002289,302720508
0,3,0,0.0,1,33.0,0,1,-300.0,1,0,2209002289,392166594
0,2,6,0.0,1,33.0,0,1,-300.0,1,0,2209002289,3946862286
0,22,3,0.0,1,33.0,0,1,-300.0,1,1,2209002289,1604324184
0,17,4,0.0,1,33.0,0,1,-300.0,1,1,2209002289,2020022404
0,2,4,0.0,1,33.0,0,1,-300.0,1,1,2209002289,1524561927
0,0,5,8.0,1,33.0,0,1,-300.0,1,1,2209002289,483236510
0,0,4,0.0,1,33.0,0,1,-300.0,1,1,2209002289,2453241445
0,9,3,0.0,37,17.0,0,0,420.0,8,1,2212184935,771676713
0,5,5,0.0,9,17.0,0,0,420.0,8,1,2212184935,2645301517
0,7,5,0.0,6,17.0,0,0,420.0,8,1,2212184935,1862794029
0,2,5,10.0,1,17.0,0,0,420.0,8,0,2212184935,3220086751
0,12,6,23.0,2,17.0,0,0,420.0,8,0,2212184935,878192149
0,8,6,0.0,6,17.0,0,0,420.0,8,0,2212184935,1569838328
0,12,5,0.0,22,17.0,0,0,420.0,8,0,2212184935,602394192
0,9,3,0.0,34,17.0,0,0,420.0,8,1,2212184935,1361307272
0,3,5,0.0,1,17.0,0,0,420.0,8,0,2212184935,2476584925
0,12,5,17.0,2,18.0,1,0,420.0,6,0,2212919969,1736093461
0,13,4,0.0,242,18.0,1,0,420.0,6,1,2212919969,955398943
0,13,4,0.0,187,18.0,1,0,420.0,6,1,2212919969,2529072432
0,0,2,0.0,16,18.0,1,0,420.0,6,0,2212919969,1641491432
0,5,5,0.0,96,18.0,1,0,420.0,6,0,2212919969,1532377761
0,8,5,0.0,56,18.0,1,0,420.0,6,0,2212919969,3632072502
0,3,5,0.0,99,18.0,1,0,420.0,6,0,2212919969,1390707377
0,3,5,0.0,1,23.0,0,0,-240.0,20,1,2216123501,2489574463
0,11,3,31.0,1,23.0,0,0,-240.0,20,0,2216123501,557557012
0,10,5,0.0,1,23.0,0,0,-240.0,20,1,2216123501,3618085464
0,21,6,0.0,1,23.0,0,0,-240.0,20,0,2216123501,3931516549
0,18,1,0.0,1,23.0,0,0,-240.0,20,0,2216123501,1314055847
0,11,5,0.0,1,23.0,0,0,-240.0,20,1,2216123501,1910339245
0,0,4,8.0,1,23.0,1,0,420.0,0,0,2217177799,3401671787
0,11,5,0.0,3,23.0,1,0,420.0,0,0,2217177799,2375399520
0,2,6,0.0,2,23.0,1,0,420.0,0,0,2217177799,3147852009
0,12,4,0.0,2,23.0,1,0,420.0,0,0,2217177799,940261225
0,12,6,0.0,1,23.0,1,0,420.0,0,1,2217177799,1463274654
0,2,6,254.0,2,23.0,1,0,420.0,0,0,2217177799,3949033351
0,0,5,0.0,1,23.0,1,0,420.0,0,1,2217177799,3783605391
0,1,3,0.0,7,20.0,1,0,420.0,6,1,2217567238,3150441220
0,2,3,0.0,1,20.0,1,0,420.0,6,0,2217567238,542039046
0,0,0,20.0,1,20.0,1,0,420.0,6,0,2217567238,2122716507
0,3,3,0.0,3,20.0,1,0,420.0,6,0,2217567238,2002132690
0,12,4,29.0,1,20.0,1,0,420.0,6,0,2217567238,2277754128
0,0,5,0.0,39,20.0,1,0,420.0,10,0,2217567238,3276213471
0,2,0,36.0,2,20.0,1,0,420.0,10,0,2217567238,3247283924
0,0,4,0.0,2,20.0,1,0,420.0,10,0,2217567238,2452904679
0,13,4,185.0,114,20.0,1,0,420.0,10,1,2217567238,1600413013
0,13,4,0.0,242,20.0,1,0,420.0,10,1,2217567238,955398943
0,12,5,0.0,3,20.0,1,0,420.0,10,1,2217567238,4279704370
0,15,4,0.0,1,20.0,1,0,420.0,6,0,2217567238,844228434
0,13,3,0.0,21,20.0,1,0,420.0,10,0,2217567238,3183605169
1,17,4,0.0,1,20.0,1,0,420.0,10,0,2217567238,19861336
0,1,6,0.0,1,19.0,1,1,-300.0,21,0,2217853337,1757355647
1,1,4,0.0,1,19.0,1,1,-300.0,21,0,2217853337,83427780
0,1,5,0.0,1,19.0,1,1,-300.0,20,0,2217853337,1070907565
0,17,5,0.0,1,19.0,1,1,-300.0,20,0,2217853337,1748583111
0,2,5,0.0,1,19.0,1,1,-300.0,20,0,2217853337,2955724234
0,1,6,14.0,1,19.0,1,1,-300.0,20,0,2217853337,3996963187
0,1,5,8.0,1,19.0,1,1,-300.0,20,0,2217853337,4029785203
1,1,6,0.0,1,19.0,1,1,-300.0,21,0,2217853337,1867941427
0,1,4,0.0,1,19.0,1,1,-300.0,20,1,2217853337,3051438735
0,19,5,3.0,1,19.0,1,1,-300.0,20,1,2217853337,33770938
1,1,4,0.0,1,19.0,1,1,-300.0,20,1,2217853337,1471977551
0,1,5,12.0,1,19.0,1,1,-300.0,21,0,2217853337,1622766919
1,1,5,0.0,1,19.0,1,1,-300.0,20,1,2217853337,2277283296
0,1,6,0.0,1,19.0,1,1,-300.0,21,1,2217853337,1229583430
0,1,5,7.0,1,19.0,1,1,-300.0,21,0,2217853337,3458111938
0,0,5,0.0,2,18.0,0,0,120.0,1,1,2222162186,889116423
0,0,5,0.0,2,18.0,0,0,120.0,1,0,2222162186,178648386
0,0,5,9.0,1,18.0,0,0,120.0,1,0,2222162186,3522246891
0,3,6,0.0,4,18.0,0,0,120.0,1,0,2222162186,2780690728
0,4,6,0.0,4,18.0,0,0,120.0,1,1,2222162186,4211366080
0,3,5,158.0,1,18.0,0,0,120.0,1,1,2222162186,529297758
0,0,4,0.0,1,18.0,0,0,120.0,1,1,2222162186,1697930615
0,20,1,0.0,3,18.0,0,0,120.0,1,1,2222162186,730938870
0,0,2,0.0,32,16.0,0,1,240.0,9,0,2223714757,4203627753
0,8,1,0.0,30,16.0,0,1,240.0,9,0,2223714757,2428145712
0,18,2,0.0,3,16.0,0,1,240.0,9,1,2223714757,3315040094
1,0,2,0.0,15,16.0,0,1,240.0,9,0,2223714757,675888033
0,17,5,0.0,15,16.0,0,1,240.0,9,0,2223714757,4125420656
0,0,1,0.0,24,16.0,0,1,240.0,9,0,2223714757,899234866
0,2,2,0.0,3,19.0,1,1,-300.0,1,1,2223946882,1281294006
0,2,5,29.0,1,19.0,1,1,-300.0,14,0,2223946882,4163116429
0,2,2,0.0,1,19.0,1,1,-300.0,14,0,2223946882,3588114419
0,23,4,33.0,3,19.0,1,1,-300.0,15,0,2223946882,2170473823
0,3,6,0.0,3,19.0,1,1,-300.0,15,0,2223946882,3577726402
0,2,5,0.0,3,19.0,1,1,-300.0,15,0,2223946882,2430405430
0,1,6,0.0,2,19.0,1,1,-300.0,14,1,2223946882,581543591
0,2,6,0.0,2,19.0,1,1,-300.0,15,0,2223946882,1049842818
0,3,6,0.0,3,19.0,1,1,-300.0,15,1,2223946882,3831661369
0,2,6,68.0,2,19.0,1,1,-300.0,14,1,2223946882,284003894
1,18,5,0.0,1,19.0,1,1,-300.0,14,1,2223946882,102460414
0,2,6,0.0,1,19.0,1,1,-300.0,14,0,2223946882,1662539682
0,2,0,0.0,1,19.0,1,1,-300.0,1,0,2223946882,1886219882
0,2,5,0.0,3,19.0,1,1,-300.0,15,0,2223946882,96890078
0,20,5,0.0,2,19.0,1,1,-300.0,14,0,2223946882,4118369012
0,1,6,0.0,1,19.0,1,1,-300.0,1,0,2223946882,1497445719
0,3,6,0.0,2,19.0,1,1,-300.0,23,0,2223946882,966176695
0,2,0,0.0,1,19.0,1,1,-300.0,23,0,2223946882,2837083684
0,2,6,0.0,2,19.0,1,1,-300.0,23,1,2223946882,4215766191
0,2,2,0.0,1,19.0,1,1,-300.0,23,0,2223946882,202394818
0,0,1,0.0,2,19.0,1,1,-300.0,23,0,2223946882,2877332363
0,2,0,0.0,1,19.0,1,1,-300.0,23,0,2223946882,1963129990
0,16,2,0.0,2,19.0,1,1,-300.0,1,0,2223946882,2798408743
0,2,6,0.0,2,19.0,1,1,-300.0,23,1,2223946882,1282190480
0,1,3,0.0,4,19.0,1,1,-300.0,1,0,2223946882,2597005766
0,2,3,0.0,4,19.0,1,1,-300.0,1,0,2223946882,832412932
0,2,6,0.0,2,19.0,1,1,-300.0,1,0,2223946882,2503553114
0,2,4,0.0,1,19.0,1,1,-300.0,14,0,2223946882,1114147164
0,23,5,33.0,7,17.0,1,0,420.0,4,0,2231607096,2639741116
0,2,6,32.0,6,17.0,1,0,420.0,4,0,2231607096,1466704967
0,0,5,0.0,5,17.0,1,0,420.0,4,0,2231607096,1334001859
0,13,6,0.0,53,17.0,1,0,420.0,4,1,2231607096,2130616732
0,13,6,0.0,48,17.0,1,0,420.0,4,1,2231607096,633659090
0,13,5,0.0,43,17.0,1,0,420.0,4,1,2231607096,907302600
0,13,5,0.0,10,17.0,1,0,420.0,4,0,2231607096,3868972599
0,12,5,0.0,44,17.0,1,0,420.0,4,1,2231607096,2643833505
0,5,6,0.0,6,17.0,1,0,420.0,4,0,2231607096,407061424
0,9,6,0.0,1,19.0,0,0,420.0,11,0,2233880590,2724829651
0,14,5,5.0,1,19.0,0,0,420.0,11,0,2233880590,542448793
0,5,1,5.0,1,19.0,0,0,420.0,11,0,2233880590,1943275101
0,17,4,0.0,2,19.0,0,0,420.0,11,0,2233880590,914532885
0,4,5,0.0,1,19.0,0,0,420.0,11,0,2233880590,1433540428
0,0,5,0.0,3,19.0,0,0,420.0,11,1,2233880590,3434410911
0,8,5,53.0,1,23.0,1,1,330.0,13,0,2234899895,1824334392
0,8,6,0.0,1,23.0,1,1,330.0,13,0,2234899895,1157806734
0,3,2,153.0,1,23.0,1,1,330.0,13,0,2234899895,2784721487
0,5,2,0.0,1,23.0,1,1,330.0,13,0,2234899895,2354407405
0,15,5,0.0,1,23.0,1,1,330.0,13,1,2234899895,407638004
0,6,6,0.0,1,23.0,1,1,330.0,13,0,2234899895,1230133982
0,0,6,0.0,17,21.0,1,1,420.0,0,0,2238460219,3776957253
0,8,6,0.0,98,21.0,1,1,420.0,0,1,2238460219,1076364848
0,1,5,0.0,80,21.0,1,1,420.0,0,0,2238460219,268233790
1,4,4,0.0,147,21.0,1,1,420.0,0,0,2238460219,1269035551
0,0,5,2.0,27,21.0,1,1,420.0,0,0,2238460219,3048578499
1,4,3,0.0,196,21.0,1,1,420.0,0,0,2238460219,2007279414
1,0,3,0.0,1,25.0,1,0,480.0,12,1,2238790970,1349897681
0,12,3,0.0,1,25.0,1,0,480.0,12,0,2238790970,2996288314
0,12,2,0.0,1,25.0,1,0,480.0,12,0,2238790970,1178771563
0,0,2,0.0,1,25.0,1,0,480.0,12,0,2238790970,2936557254
0,11,2,0.0,1,25.0,1,0,480.0,12,0,2238790970,3210255076
0,14,2,0.0,1,25.0,1,0,480.0,12,0,2238790970,1520252149
0,12,2,17.0,1,20.0,1,1,240.0,16,0,2239318984,209109933
0,0,1,0.0,24,20.0,1,1,240.0,16,1,2239318984,899234866
0,21,3,0.0,1,20.0,1,1,240.0,16,0,2239318984,1310931838
0,15,6,4.0,1,20.0,1,1,240.0,16,0,2239318984,2017448857
0,16,6,0.0,1,20.0,1,1,240.0,16,0,2239318984,1780037712
0,17,6,0.0,1,20.0,1,1,240.0,16,0,2239318984,3904383762
0,12,5,0.0,44,17.0,1,0,420.0,0,1,2243065045,2643833505
0,13,6,0.0,53,17.0,1,0,420.0,0,0,2243065045,2130616732
0,0,6,21.0,1,17.0,1,0,420.0,0,0,2243065045,994310148
0,0,5,0.0,16,17.0,1,0,420.0,0,0,2243065045,2039358442
0,8,2,0.0,1,17.0,1,0,420.0,0,0,2243065045,2424321825
0,0,4,0.0,11,17.0,1,0,420.0,0,0,2243065045,1752177173
0,5,5,0.0,96,17.0,1,0,420.0,0,0,2243065045,1532377761
0,13,4,0.0,242,17.0,1,0,420.0,0,1,2243065045,955398943
0,0,4,0.0,1,17.0,1,0,420.0,0,0,2243065045,1076499062
0,0,5,2.0,7,17.0,1,0,420.0,0,0,2243065045,3735101795
0,3,3,0.0,3,17.0,1,0,420.0,0,0,2243065045,3610629096
0,13,4,0.0,187,17.0,1,0,420.0,0,0,2243065045,2529072432
0,0,2,0.0,1,34.0,1,0,-300.0,1,0,2243396544,1301302125
0,2,0,0.0,1,34.0,1,0,-300.0,1,1,2243396544,1822120468
0,2,2,0.0,3,34.0,1,0,-300.0,1,0,2243396544,1281294006
0,1,3,0.0,4,34.0,1,0,-300.0,1,0,2243396544,2597005766
0,1,3,0.0,2,34.0,1,0,-300.0,1,0,2243396544,1099380892
0,2,3,0.0,4,34.0,1,0,-300.0,1,0,2243396544,832412932
0,13,4,0.0,187,18.0,0,0,-300.0,14,1,2244689014,2529072432
0,13,4,0.0,242,18.0,0,0,-300.0,14,1,2244689014,955398943
0,1,4,0.0,1,18.0,0,0,-300.0,14,0,2244689014,1988291613
0,13,4,185.0,114,18.0,0,0,-300.0,14,1,2244689014,1600413013
0,1,4,0.0,4,18.0,0,0,-300.0,14,0,2244689014,2522610844
0,1,3,14.0,3,18.0,0,0,-300.0,14,0,2244689014,150954316
0,16,6,0.0,1,19.0,0,1,-300.0,3,1,2246918838,2979448805
0,1,4,0.0,1,19.0,0,1,-300.0,3,0,2246918838,1182610223
0,2,4,14.0,1,19.0,0,1,-300.0,3,0,2246918838,1429241116
0,0,4,0.0,1,19.0,0,1,-300.0,3,0,2246918838,3298103363
0,16,5,0.0,1,19.0,0,1,-300.0,3,0,2246918838,2422316321
0,20,5,0.0,1,19.0,0,1,-300.0,3,0,2246918838,3389631138
0,0,6,0.0,1,24.0,0,1,420.0,18,0,2248506579,2045076885
0,2,2,0.0,5,24.0,0,1,420.0,18,0,2248506579,2917794701
0,3,6,150.0,1,24.0,0,1,420.0,18,0,2248506579,2965867805
0,3,2,28.0,1,24.0,0,1,420.0,18,0,2248506579,172674803
0,13,2,0.0,4,24.0,0,1,420.0,18,0,2248506579,1848091116
0,0,4,0.0,1,24.0,0,1,420.0,18,1,2248506579,2178551581
0,1,6,0.0,1,24.0,0,1,420.0,18,0,2248506579,383563223
0,13,1,35.0,1,24.0,0,1,420.0,18,1,2248506579,662090934
0,0,5,0.0,1,26.0,0,1,-300.0,13,0,2249748129,102972049
0,14,0,0.0,1,26.0,0,1,-300.0,13,0,2249748129,1863639098
0,0,5,0.0,1,26.0,0,1,-300.0,13,0,2249748129,3984507010
0,2,3,12.0,2,26.0,0,1,-300.0,13,0,2249748129,2062854199
0,2,5,0.0,3,26.0,0,1,-300.0,13,1,2249748129,2456511255
0,22,3,15.0,2,26.0,0,1,-300.0,13,0,2249748129,4106568158
0,4,4,0.0,147,18.0,1,1,420.0,4,0,2251800772,1269035551
0,4,3,0.0,196,18.0,1,1,420.0,4,0,2251800772,2007279414
0,15,5,0.0,54,18.0,1,1,420.0,4,0,2251800772,3849306291
0,1,5,0.0,80,18.0,1,1,420.0,4,0,2251800772,268233790
0,8,6,0.0,98,18.0,1,1,420.0,4,0,2251800772,1076364848
0,1,4,0.0,73,18.0,1,1,420.0,4,1,2251800772,952519340
0,0,2,0.0,39,21.0,1,1,420.0,4,1,2252845148,2073609284
1,4,4,0.0,147,21.0,1,1,420.0,4,0,2252845148,1269035551
1,4,3,0.0,196,21.0,1,1,420.0,4,0,2252845148,2007279414
0,15,5,0.0,54,21.0,1,1,420.0,4,0,2252845148,3849306291
0,8,6,0.0,98,21.0,1,1,420.0,4,0,2252845148,1076364848
0,0,2,0.0,12,21.0,1,1,420.0,4,0,2252845148,3950589515
0,11,3,0.0,1,26.0,0,0,180.0,8,1,2254327912,3648232990
0,18,3,6.0,1,26.0,0,0,180.0,7,0,2254327912,226825255
0,20,4,0.0,1,26.0,0,0,180.0,7,0,2254327912,4256469902
0,21,5,0.0,1,26.0,0,0,180.0,7,0,2254327912,605781708
0,21,1,0.0,1,26.0,0,0,180.0,7,0,2254327912,2142921098
0,22,5,0.0,1,26.0,0,0,180.0,7,1,2254327912,1919672247
0,11,5,0.0,1,26.0,0,0,180.0,7,1,2254327912,684266372
0,23,5,0.0,1,26.0,0,0,180.0,7,1,2254327912,3029154892
0,19,6,0.0,2,26.0,0,0,180.0,7,0,2254327912,920600431
0,16,6,0.0,1,26.0,0,0,180.0,8,1,2254327912,2705882453
0,9,5,0.0,1,26.0,0,0,180.0,8,1,2254327912,1070630186
0,16,5,0.0,1,26.0,0,0,180.0,8,1,2254327912,2392374410
0,9,4,0.0,1,26.0,0,0,180.0,8,1,2254327912,1269960949
0,18,2,0.0,1,26.0,0,0,180.0,9,0,2254327912,1326604587
0,20,3,47.0,1,26.0,0,0,180.0,8,0,2254327912,2548227077
0,9,3,0.0,1,26.0,0,0,180.0,8,0,2254327912,3752550750
0,12,2,0.0,1,26.0,0,0,180.0,8,0,2254327912,1927488321
0,12,1,12.0,1,26.0,0,0,180.0,8,0,2254327912,3943631332
0,11,3,0.0,1,26.0,0,0,180.0,8,0,2254327912,2151031983
0,13,1,0.0,1,26.0,0,0,180.0,8,1,2254327912,3900421971
0,14,2,0.0,1,26.0,0,0,180.0,9,1,2254327912,3016174135
0,13,2,0.0,1,26.0,0,0,180.0,9,0,2254327912,3536688266
0,14,5,0.0,1,26.0,0,0,180.0,9,0,2254327912,4032794844
0,12,1,0.0,1,26.0,0,0,180.0,8,1,2254327912,3674503714
0,19,5,0.0,1,26.0,0,0,180.0,7,1,2254327912,3215487391
0,10,4,11.0,1,26.0,0,0,180.0,9,0,2254327912,2978944992
0,9,2,0.0,1,42.0,0,1,-240.0,15,0,2254352523,95076039
0,19,2,0.0,1,42.0,0,1,-240.0,15,0,2254352523,592194601
0,19,2,7.0,1,42.0,0,1,-240.0,15,0,2254352523,1063690826
0,0,0,0.0,1,42.0,0,1,-240.0,15,1,2254352523,2775611507
0,19,4,4.0,1,42.0,0,1,-240.0,15,0,2254352523,1345571924
0,19,4,0.0,1,42.0,0,1,-240.0,15,0,2254352523,2559472002
0,3,3,0.0,1,20.0,0,0,420.0,7,1,2255113076,677485601
0,0,6,0.0,1,20.0,0,0,420.0,7,0,2255113076,1729582789
0,8,4,22.0,1,20.0,0,0,420.0,7,0,2255113076,4277739075
0,0,6,0.0,14,20.0,0,0,420.0,7,0,2255113076,897667289
0,10,5,0.0,1,20.0,0,0,420.0,7,0,2255113076,3568507739
0,13,3,36.0,1,20.0,0,0,420.0,7,1,2255113076,3252432592
0,11,1,2.0,1,20.0,0,0,420.0,7,0,2255113076,3835066550
0,4,4,0.0,147,17.0,1,1,420.0,5,0,2256989025,1269035551
0,4,3,0.0,196,17.0,1,1,420.0,5,0,2256989025,2007279414
0,5,6,0.0,31,17.0,1,1,420.0,5,0,2256989025,673098017
0,0,2,0.0,39,17.0,1,1,420.0,5,1,2256989025,2073609284
0,0,5,0.0,46,17.0,1,1,420.0,5,1,2256989025,1816813281
0,13,6,0.0,53,23.0,1,0,420.0,8,1,2257286686,2130616732
0,12,5,0.0,44,23.0,1,0,420.0,8,1,2257286686,2643833505
0,13,6,0.0,48,23.0,1,0,420.0,8,1,2257286686,633659090
0,13,0,0.0,2,23.0,1,0,420.0,8,0,2257286686,3770119781
0,10,5,187.0,9,23.0,1,0,420.0,8,0,2257286686,2389263741
0,14,5,8.0,6,23.0,1,0,420.0,8,0,2257286686,1692359541
0,0,0,0.0,13,23.0,1,0,420.0,8,0,2257286686,97217712
0,12,5,47.0,1,23.0,1,0,420.0,8,0,2257286686,2554361988
0,13,5,0.0,43,23.0,1,0,420.0,8,1,2257286686,907302600
0,2,0,0.0,1,34.0,1,0,480.0,23,0,2259554717,1648681304
0,22,0,0.0,2,34.0,1,0,480.0,23,0,2259554717,2090625059
0,15,0,0.0,2,34.0,1,0,480.0,23,1,2259554717,1887678907
0,19,2,0.0,3,34.0,1,0,480.0,23,0,2259554717,2479922984
0,19,1,15.0,2,34.0,1,0,480.0,23,0,2259554717,1142967652
0,19,6,0.0,1,34.0,1,0,480.0,23,0,2259554717,1278050580
0,1,5,0.0,80,24.0,1,0,420.0,15,0,2260760754,268233790
0,0,5,2.0,27,24.0,1,0,420.0,15,0,2260760754,3048578499
0,4,3,0.0,196,24.0,1,0,420.0,15,0,2260760754,2007279414
0,14,2,0.0,42,24.0,1,0,420.0,15,1,2260760754,2498491194
0,12,4,0.0,63,24.0,1,0,420.0,15,0,2260760754,1203717384
0,14,3,0.0,89,24.0,1,0,420.0,15,0,2260760754,2149464820
0,0,0,0.0,1,25.0,0,1,420.0,4,0,2261578513,3814517723
0,11,3,0.0,10,25.0,0,1,420.0,4,0,2261578513,3554433899
0,7,5,0.0,2,25.0,0,1,420.0,4,0,2261578513,4177226936
0,4,4,0.0,1,25.0,0,1,420.0,4,1,2261578513,258423677
0,2,5,0.0,1,25.0,0,1,420.0,4,0,2261578513,3653941806
0,3,5,6.0,1,25.0,0,1,420.0,4,0,2261578513,1738349310
0,3,1,0.0,3,18.0,1,0,420.0,5,0,2264585544,3617750746
0,1,1,0.0,1,18.0,1,0,420.0,12,1,2264585544,1695480317
0,2,1,0.0,4,18.0,1,0,420.0,5,0,2264585544,893326926
0,0,1,0.0,16,18.0,1,0,420.0,5,0,2264585544,615488222
0,0,2,0.0,7,18.0,1,0,420.0,12,1,2264585544,3968395368
0,0,6,0.0,11,18.0,1,0,420.0,12,1,2264585544,821546192
0,6,6,0.0,1,18.0,1,0,420.0,5,1,2264585544,2186054523
0,1,2,181.0,4,18.0,1,0,420.0,5,1,2264585544,587628640
0,12,6,0.0,2,18.0,1,0,420.0,5,1,2264585544,2456139530
0,3,2,0.0,13,18.0,1,0,420.0,5,0,2264585544,753115138
0,2,6,456.0,6,18.0,1,0,420.0,5,0,2264585544,2610561518
0,0,2,0.0,24,18.0,1,0,420.0,12,0,2264585544,1332759137
0,0,2,0.0,38,18.0,1,0,420.0,12,0,2264585544,1133385189
0,2,3,0.0,8,18.0,1,0,420.0,12,0,2264585544,1914791953
0,0,5,16.0,2,18.0,1,0,420.0,12,0,2264585544,929607923
0,0,0,0.0,2,18.0,1,0,420.0,12,1,2264585544,1359710437
0,13,2,0.0,11,18.0,1,0,420.0,12,0,2264585544,2379850649
0,0,2,0.0,24,18.0,1,0,420.0,12,0,2264585544,1332759137
0,12,0,0.0,1,18.0,1,0,420.0,12,0,2264585544,3057340966
0,0,2,0.0,38,18.0,1,0,420.0,12,0,2264585544,1133385189
0,2,3,0.0,8,18.0,1,0,420.0,12,0,2264585544,1914791953
0,13,2,0.0,11,18.0,1,0,420.0,12,0,2264585544,2379850649
0,0,2,0.0,24,19.0,0,0,420.0,8,0,2265864872,1332759137
0,13,5,0.0,43,19.0,0,0,420.0,8,0,2265864872,907302600
0,14,5,8.0,6,19.0,0,0,420.0,8,0,2265864872,1692359541
0,0,2,0.0,16,19.0,0,0,420.0,8,0,2265864872,642644408
0,13,6,0.0,53,19.0,0,0,420.0,8,0,2265864872,2130616732
0,13,6,0.0,48,19.0,0,0,420.0,8,1,2265864872,633659090
0,12,5,0.0,44,19.0,0,0,420.0,8,1,2265864872,2643833505
0,0,2,0.0,4,37.0,1,1,240.0,18,0,2265899995,739161736
0,0,2,0.0,1,37.0,1,1,240.0,18,0,2265899995,3219417278
0,17,0,0.0,12,37.0,1,1,240.0,18,0,2265899995,1501679119
0,0,2,0.0,32,37.0,1,1,240.0,18,1,2265899995,4203627753
0,17,5,0.0,15,37.0,1,1,240.0,18,1,2265899995,4125420656
0,8,1,0.0,30,37.0,1,1,240.0,18,0,2265899995,2428145712
0,4,2,28.0,1,37.0,1,1,240.0,18,0,2265899995,2323267944
0,5,5,8.0,1,17.0,1,1,210.0,6,0,2271261888,2538130294
0,8,6,3.0,1,17.0,1,1,210.0,6,0,2271261888,616366401
0,8,6,0.0,1,17.0,1,1,210.0,6,0,2271261888,2096658932
0,0,5,0.0,1,17.0,1,1,210.0,6,1,2271261888,2300990773
0,8,1,0.0,1,17.0,1,1,210.0,6,0,2271261888,873286892
0,6,0,0.0,27,20.0,1,0,420.0,3,0,2271406145,559618821
0,8,5,0.0,1,20.0,1,0,420.0,3,1,2271406145,1721503828
0,2,6,0.0,22,20.0,1,0,420.0,3,0,2271406145,3581275802
0,15,1,0.0,2,20.0,1,0,420.0,3,0,2271406145,2078674354
0,0,6,0.0,32,20.0,1,0,420.0,3,0,2271406145,1488068589
0,0,2,0.0,24,20.0,1,0,420.0,3,1,2271406145,1332759137
0,0,6,9.0,1,20.0,1,0,420.0,3,0,2271406145,3367231414
0,18,4,77.0,1,18.0,1,1,240.0,14,0,2272634729,3870303496
0,3,6,0.0,1,18.0,1,1,240.0,14,1,2272634729,2962466426
0,0,5,0.0,1,18.0,1,1,240.0,14,1,2272634729,2169756279
0,11,5,0.0,1,18.0,1,1,240.0,14,1,2272634729,1460863346
0,15,6,146.0,5,18.0,1,1,240.0,14,0,2272634729,2146934064
0,0,4,18.0,1,18.0,1,1,240.0,14,0,2272634729,1577453309
0,16,4,23.0,1,18.0,1,1,240.0,14,0,2272634729,464495931
0,22,5,0.0,1,18.0,1,1,240.0,14,0,2272634729,2554987616
0,0,3,19.0,1,26.0,1,0,-420.0,21,0,2275313265,3698756265
0,4,3,0.0,1,26.0,1,0,-420.0,21,0,2275313265,3507241236
0,15,1,0.0,1,26.0,1,0,-420.0,21,0,2275313265,2414344384
0,4,6,0.0,1,26.0,1,0,-420.0,21,0,2275313265,1245695928
0,4,2,0.0,1,26.0,1,0,-420.0,21,0,2275313265,1968875639
0,3,0,48.0,1,26.0,1,0,-420.0,21,1,2275313265,1934335136
0,18,4,25.0,1,18.0,1,1,60.0,13,0,2278013791,870386522
0,0,3,0.0,1,18.0,1,1,60.0,13,1,2278013791,580851030
0,9,5,31.0,1,18.0,1,1,60.0,13,0,2278013791,3810234126
0,3,5,24.0,2,18.0,1,1,60.0,13,0,2278013791,826165423
0,22,4,0.0,2,18.0,1,1,60.0,13,0,2278013791,798216010
0,1,4,46.0,1,18.0,1,1,60.0,13,0,2278013791,3827509415
0,7,0,0.0,4,23.0,1,1,420.0,13,0,2281560980,2642707561
0,4,4,0.0,147,23.0,1,1,420.0,13,1,2281560980,1269035551
0,15,5,0.0,54,23.0,1,1,420.0,13,0,2281560980,3849306291
0,9,5,47.0,40,23.0,1,1,420.0,13,0,2281560980,3309338938
0,0,2,0.0,8,23.0,1,1,420.0,13,0,2281560980,2729267396
0,0,6,0.0,54,23.0,1,1,420.0,13,0,2281560980,1902753965
0,0,0,0.0,13,24.0,1,0,-540.0,11,0,2282257791,97217712
0,13,6,0.0,53,24.0,1,0,-540.0,11,1,2282257791,2130616732
0,1,1,0.0,13,24.0,1,0,-540.0,11,1,2282257791,1212947698
0,13,3,0.0,21,24.0,1,0,-540.0,11,0,2282257791,3183605169
0,12,0,0.0,3,24.0,1,0,-540.0,11,1,2282257791,1620441934
0,0,1,0.0,1,24.0,1,0,-540.0,11,0,2282257791,1633704318
0,13,6,0.0,48,24.0,1,0,-540.0,11,1,2282257791,633659090
0,10,1,0.0,1,24.0,1,0,-540.0,11,0,2282257791,2363470242
